Tstamp,Str,Thr,RrLH,FrLH,Fr,FrRH,RrRH
1759999918.43,      0.00,     50.00,   1217.00,   1234.00,   1677.00,   1556.00,    156.00
1759999918.47,      0.00,     50.00,    793.00,   1058.00,    590.00,    455.00,    146.00
1759999918.52,      0.00,     50.00,    680.00,   1172.00,   1557.00,    280.00,    165.00
1759999918.57,    -90.00,     50.00,   1183.00,   1141.00,   2000.00,   1515.00,    124.00
1759999918.63,    -90.00,     50.00,   1157.00,   1106.00,   1299.00,    743.00,    585.00
1759999918.68,    -90.00,     50.00,    420.00,    836.00,   1310.00,   1404.00,   1327.00
1759999918.73,    -90.00,     50.00,   1077.00,   1028.00,   1046.00,   1342.00,   1317.00
1759999918.79,    -90.00,     50.00,   1037.00,    976.00,   1009.00,   1282.00,   1090.00
1759999918.83,    -90.00,     50.00,    990.00,    582.00,    665.00,    591.00,    597.00
1759999918.88,    -90.00,     50.00,    961.00,    905.00,   1033.00,   1170.00,   1264.00
1759999918.93,    -90.00,     50.00,    914.00,    876.00,    988.00,   1112.00,   1243.00
1759999918.98,    -90.00,     50.00,    880.00,    854.00,   1039.00,   1060.00,   1208.00
1759999919.03,    -90.00,     50.00,    852.00,    629.00,    971.00,    595.00,   2000.00
1759999919.09,    -90.00,     50.00,    833.00,    694.00,    905.00,    911.00,   2000.00
1759999919.15,    -90.00,     50.00,    827.00,    793.00,    834.00,    657.00,   2000.00
1759999919.20,    -90.00,     50.00,    822.00,    761.00,    780.00,    985.00,   1200.00
1759999919.25,    -90.00,     50.00,    776.00,    739.00,    717.00,    927.00,   2000.00
1759999919.30,    -90.00,     50.00,    743.00,    687.00,    669.00,    877.00,   2000.00
1759999919.35,    -90.00,     50.00,    720.00,    628.00,    615.00,    822.00,   2000.00
1759999919.40,    -90.00,     50.00,    708.00,    579.00,    589.00,    775.00,   2000.00
1759999919.44,    -90.00,     50.00,    700.00,    543.00,    564.00,    733.00,   2000.00
1759999919.49,    -90.00,     50.00,    697.00,    496.00,    554.00,   2000.00,    712.00
1759999919.54,    -90.00,     50.00,    708.00,    458.00,    582.00,    481.00,    955.00
1759999919.59,    -90.00,     50.00,    721.00,    427.00,    537.00,    831.00,    938.00
1759999919.63,    -90.00,     50.00,    483.00,    428.00,    483.00,    818.00,    926.00
1759999919.68,    -90.00,     50.00,   1024.00,    386.00,    387.00,    491.00,    831.00
1759999919.72,    -90.00,     50.00,    412.00,    384.00,    406.00,    924.00,   1340.00
1759999919.76,    -90.00,     50.00,    384.00,    381.00,    355.00,    870.00,   2000.00
1759999919.80,    -90.00,     50.00,    372.00,    334.00,    333.00,   1345.00,    972.00
1759999919.85,    -90.00,     50.00,    366.00,    284.00,    310.00,   1370.00,   2000.00
1759999919.90,    -90.00,     50.00,    351.00,    255.00,   1860.00,   1051.00,   1006.00
1759999919.94,    -90.00,     50.00,    365.00,    174.00,   2000.00,    426.00,   1010.00
1759999919.99,    -90.00,     50.00,    391.00,    183.00,   1934.00,   1090.00,   1011.00
1759999920.04,    -90.00,     50.00,    428.00,    144.00,   2000.00,   1209.00,   1014.00
1759999920.09,    -90.00,     50.00,    181.00,    148.00,   2000.00,   2000.00,    613.00
1759999920.14,    -90.00,     50.00,    145.00,    141.00,   2000.00,   1352.00,    784.00
1759999920.18,    -90.00,     50.00,    142.00,    142.00,   1203.00,   2000.00,   1015.00
1759999920.23,    -90.00,     50.00,    127.00,    120.00,    994.00,   1175.00,   1001.00
1759999920.27,    -90.00,     50.00,    121.00,    127.00,    823.00,   1579.00,    991.00
1759999920.31,    -90.00,     50.00,    103.00,    583.00,   1037.00,    496.00,    981.00
1759999920.35,    -90.00,     50.00,    115.00,    579.00,    995.00,    879.00,    975.00
1759999920.39,      0.00,     50.00,    127.00,    515.00,    952.00,    595.00,    960.00
1759999920.43,      0.00,     50.00,    129.00,    616.00,    929.00,    617.00,    933.00
1759999920.48,      0.00,     50.00,    145.00,    650.00,   1948.00,    927.00,    923.00
1759999920.53,      0.00,      0.00,    171.00,    625.00,   1778.00,    896.00,    901.00
1759999920.57,      0.00,      0.00,    200.00,    823.00,    896.00,    871.00,    879.00
1759999920.62,      0.00,     80.00,    221.00,   1234.00,    967.00,    844.00,    862.00
