Tstamp,Str,Thr,RrLH,FrLH,Fr,FrRH,RrRH
1760003504.00,    -89.00,     60.00,    660.00,    614.00,   1330.00,    487.00,    559.00
1760003504.05,      0.00,     60.00,    624.00,    605.00,   1161.00,   1036.00,    983.00
1760003504.09,      0.00,     60.00,    608.00,    606.00,    991.00,   1033.00,    976.00
1760003504.14,      0.00,     60.00,    597.00,    614.00,   2000.00,    992.00,    642.00
1760003504.18,      0.00,     60.00,    593.00,    612.00,   1290.00,    967.00,    952.00
1760003504.23,      0.00,     60.00,    597.00,    626.00,   1463.00,    949.00,    938.00
1760003504.28,      0.00,     60.00,    592.00,    650.00,   1679.00,    929.00,    923.00
1760003504.32,      0.00,     60.00,    594.00,    577.00,   1144.00,    826.00,    912.00
1760003504.37,      0.00,     60.00,    588.00,    635.00,   1183.00,    568.00,    898.00
1760003504.41,      0.00,     60.00,    588.00,    635.00,   1201.00,    889.00,    885.00
1760003504.46,      0.00,     60.00,    588.00,    648.00,   1378.00,    830.00,    872.00
1760003504.50,      0.00,     60.00,    592.00,    837.00,   1099.00,    868.00,    860.00
1760003504.55,      0.00,     60.00,    587.00,    633.00,   2000.00,    857.00,    845.00
1760003504.59,      0.00,     60.00,    587.00,    933.00,    907.00,   1072.00,    835.00
1760003504.64,      0.00,     60.00,    585.00,    632.00,   1042.00,   1044.00,    831.00
1760003504.69,    -96.00,     60.00,    585.00,    645.00,   1744.00,    883.00,    833.00
1760003504.73,   -100.00,     60.00,    589.00,    631.00,   1289.00,    794.00,    820.00
1760003504.78,   -100.00,     60.00,    584.00,    639.00,   1356.00,   1043.00,    826.00
1760003504.83,      0.00,     60.00,    588.00,    652.00,   2000.00,   2000.00,    812.00
1760003504.88,      0.00,     60.00,    588.00,    753.00,   2000.00,    995.00,    810.00
1760003504.93,      0.00,     60.00,    590.00,    719.00,   1302.00,   1150.00,    798.00
1760003504.98,      0.00,     60.00,    601.00,   1026.00,   1340.00,   1110.00,    794.00
1760003505.02,      0.00,     60.00,    619.00,    770.00,    990.00,    805.00,    769.00
1760003505.07,      0.00,     60.00,    633.00,    805.00,   1450.00,    791.00,    757.00
1760003505.12,      0.00,     60.00,    646.00,    852.00,   2000.00,    784.00,    746.00
1760003505.16,      0.00,     60.00,    581.00,   1065.00,   1071.00,    650.00,    743.00
1760003505.20,      0.00,     60.00,    673.00,   1102.00,    557.00,    764.00,    732.00
1760003505.24,      0.00,     60.00,    712.00,    659.00,    907.00,    755.00,    726.00
1760003505.29,      0.00,     60.00,    699.00,    667.00,    984.00,    752.00,    720.00
1760003505.33,      0.00,     60.00,    709.00,    777.00,   1170.00,    737.00,    711.00
1760003505.37,      0.00,     60.00,    712.00,    804.00,   1062.00,    734.00,    705.00
1760003505.42,      0.00,     60.00,    722.00,   1102.00,   2000.00,    726.00,    622.00
1760003505.47,     30.00,     60.00,    729.00,   1000.00,   1594.00,    500.00,    690.00
1760003505.51,     30.00,     60.00,    373.00,    831.00,   1356.00,    707.00,    682.00
1760003505.56,      0.00,     60.00,    739.00,    873.00,    740.00,    706.00,    677.00
1760003505.60,      0.00,     60.00,    366.00,   1291.00,    879.00,    705.00,    675.00
