Tstamp,Str,Thr,RrLH,FrLH,Fr,FrRH,RrRH
1760003831.32,      0.00,     60.00,    730.00,    608.00,    891.00,   1120.00,    675.00
1760003831.36,      0.00,     60.00,    347.00,    765.00,    570.00,   1028.00,    688.00
1760003831.40,      0.00,     60.00,    727.00,    789.00,    604.00,    973.00,    681.00
1760003831.44,      0.00,     60.00,    724.00,    596.00,    805.00,    768.00,    681.00
1760003831.48,      0.00,     60.00,    722.00,    762.00,    763.00,    534.00,    682.00
1760003831.53,      0.00,     60.00,    728.00,   1041.00,    636.00,    960.00,    682.00
1760003831.57,      0.00,     60.00,    723.00,    654.00,    868.00,    930.00,    685.00
1760003831.61,      0.00,     60.00,    716.00,    713.00,    817.00,    623.00,    688.00
1760003831.65,    -30.00,     60.00,    712.00,    748.00,    599.00,    574.00,    691.00
1760003831.68,    -30.00,     60.00,    524.00,    736.00,    553.00,    547.00,    693.00
1760003831.72,    -30.00,     60.00,    704.00,    675.00,    512.00,    513.00,    696.00
1760003831.76,      0.00,     60.00,    701.00,    690.00,    717.00,    482.00,    699.00
1760003831.80,      0.00,     60.00,    698.00,    734.00,   1323.00,    417.00,    700.00
1760003831.84,      0.00,     60.00,    695.00,    728.00,    592.00,    389.00,    702.00
1760003831.88,      0.00,     60.00,    696.00,    645.00,   1232.00,    357.00,    703.00
1760003831.92,      0.00,     60.00,    690.00,    347.00,   1188.00,    322.00,    571.00
1760003831.95,      0.00,     60.00,    689.00,    292.00,    623.00,    288.00,    591.00
1760003831.99,      0.00,     60.00,    688.00,    247.00,   1115.00,    278.00,    708.00
1760003832.03,      0.00,     60.00,    688.00,    238.00,   1096.00,    252.00,    710.00
1760003832.07,      0.00,     60.00,    690.00,    206.00,   1337.00,   1024.00,    260.00
1760003832.11,      0.00,     60.00,    689.00,   1121.00,    983.00,    496.00,    213.00
1760003832.15,      0.00,     60.00,    187.00,    741.00,    930.00,   1511.00,    210.00
1760003832.19,      0.00,     60.00,    168.00,    706.00,    866.00,    355.00,    201.00
1760003832.23,      0.00,     60.00,    164.00,    808.00,    835.00,   1350.00,    222.00
1760003832.27,      0.00,     60.00,    171.00,    754.00,    781.00,    850.00,    200.00
1760003832.30,      0.00,     60.00,    184.00,    620.00,    747.00,    584.00,    200.00
1760003832.34,      0.00,     60.00,    174.00,    772.00,    705.00,    992.00,    213.00
1760003832.37,      0.00,     60.00,    164.00,    607.00,    578.00,   1188.00,    213.00
1760003832.41,      0.00,     60.00,    168.00,    919.00,    609.00,   1700.00,    203.00
1760003832.45,      0.00,     60.00,    171.00,    487.00,    575.00,   1028.00,    203.00
1760003832.49,      0.00,     60.00,    161.00,    753.00,    553.00,   2000.00,    200.00
1760003832.53,      0.00,     60.00,    168.00,    822.00,   1271.00,    844.00,    210.00
1760003832.57,      0.00,     60.00,    161.00,    487.00,   2000.00,    810.00,    210.00
1760003832.60,      0.00,     60.00,    152.00,    790.00,   1631.00,    454.00,    207.00
1760003832.64,      0.00,     60.00,    168.00,    405.00,   2000.00,    399.00,    216.00
1760003832.69,      0.00,     60.00,    161.00,    349.00,   1865.00,   1600.00,    213.00
1760003832.73,      0.00,     60.00,    154.00,    562.00,   2000.00,    586.00,    231.00
1760003832.77,      0.00,     60.00,    149.00,    313.00,   2000.00,   1050.00,    207.00
1760003832.81,      0.00,     60.00,    145.00,    241.00,   1811.00,   1361.00,    213.00
