Tstamp,Str,Thr,RrLH,FrLH,Fr,FrRH,RrRH
1761027578.08,   -100.00,     50.00,    493.00,    424.00,    514.00,   2000.00,    415.00
1761027578.16,   -100.00,     50.00,    424.00,    428.00,    444.00,    707.00,    307.00
1761027578.22,   -100.00,     50.00,    405.00,    381.00,    413.00,    366.00,    353.00
1761027578.29,   -100.00,     50.00,    407.00,    344.00,    397.00,   1052.00,    290.00
1761027578.36,   -100.00,     50.00,    416.00,    253.00,   2000.00,    848.00,    918.00
1761027578.43,   -100.00,     50.00,    318.00,    267.00,    560.00,    951.00,    383.00
1761027578.50,      0.00,     50.00,    282.00,    267.00,    594.00,    977.00,    902.00
1761027578.58,      0.00,     50.00,    499.00,    258.00,    842.00,   1549.00,    761.00
1761027578.66,      0.00,     50.00,    239.00,    287.00,    769.00,   1165.00,    859.00
1761027578.73,      0.00,     50.00,    250.00,   1007.00,    113.00,    718.00,    577.00
1761027578.79,      0.00,     50.00,    268.00,    411.00,    768.00,    457.00,    709.00
1761027578.87,      0.00,     50.00,    264.00,    212.00,   1976.00,    837.00,    810.00
1761027578.93,      0.00,     50.00,    277.00,    377.00,    365.00,    836.00,    501.00
1761027578.99,      0.00,     50.00,    277.00,    351.00,    381.00,    828.00,    585.00
1761027579.07,      0.00,     50.00,    277.00,    411.00,   1627.00,    828.00,    796.00
1761027579.14,      0.00,     50.00,    285.00,    349.00,   2000.00,    673.00,    366.00
1761027579.20,      0.00,     50.00,    279.00,    551.00,    649.00,    649.00,    791.00
1761027579.29,      0.00,     60.00,    289.00,    336.00,   1330.00,    828.00,    790.00
1761027579.37,      0.00,     60.00,    292.00,    353.00,   1241.00,    826.00,    627.00
1761027579.43,    100.00,     60.00,    292.00,    454.00,   1155.00,    835.00,    545.00
1761027579.51,    100.00,     60.00,    284.00,    381.00,   1927.00,    844.00,    787.00
1761027579.58,    100.00,     60.00,    287.00,    470.00,   1847.00,    745.00,    560.00
1761027579.66,    100.00,     60.00,    282.00,   1088.00,    937.00,    561.00,    328.00
1761027579.73,    100.00,     60.00,    292.00,    305.00,    805.00,    544.00,    821.00
1761027579.80,    100.00,     60.00,   1045.00,    434.00,    435.00,    593.00,    889.00
1761027579.88,    100.00,     60.00,    410.00,   2124.00,    544.00,    684.00,    964.00
1761027579.95,    100.00,     60.00,    236.00,    444.00,    381.00,    578.00,    584.00
1761027580.02,    100.00,     60.00,    246.00,    387.00,    363.00,    520.00,    322.00
1761027580.09,    100.00,     60.00,    290.00,    346.00,    354.00,    778.00,    470.00
1761027580.17,    100.00,     60.00,    270.00,    722.00,   1568.00,    918.00,    476.00
1761027580.25,    100.00,     60.00,   1322.00,    326.00,   1006.00,   2000.00,    490.00
1761027580.34,    100.00,     60.00,    858.00,    356.00,   2083.00,    452.00,   2000.00
1761027580.43,    100.00,     60.00,   1736.00,   1144.00,   1035.00,   1418.00,   2000.00
1761027580.53,      0.00,     60.00,   1105.00,   1130.00,   1059.00,   1177.00,   2000.00
1761027580.62,      0.00,     60.00,   1080.00,    351.00,   1522.00,   1081.00,   2000.00
1761027580.70,      0.00,     60.00,    503.00,    981.00,   1200.00,   1051.00,   1377.00
1761027580.79,      0.00,     60.00,    519.00,   2000.00,   2000.00,    514.00,    531.00
1761027580.87,      0.00,     60.00,    552.00,    670.00,    686.00,    961.00,   1410.00
