Tstamp,Str,Thr,RrLH,FrLH,Fr,FrRH,RrRH
1761026616.19,      0.00,     50.00,    634.00,    858.00,    874.00,    486.00,     71.00
1761026616.25,      9.00,     50.00,    647.00,    402.00,    377.00,    470.00,    171.00
1761026616.32,    100.00,     50.00,    653.00,    707.00,    797.00,    461.00,     62.00
1761026616.39,    100.00,     50.00,    662.00,    864.00,    892.00,    439.00,    422.00
1761026616.45,    100.00,     60.00,    672.00,    180.00,    751.00,    445.00,    315.00
1761026616.52,    100.00,     60.00,    675.00,    675.00,   1503.00,    668.00,    407.00
1761026616.59,    100.00,     60.00,    667.00,    684.00,   1366.00,   1225.00,    420.00
1761026616.66,    100.00,     60.00,    645.00,    645.00,   1154.00,    484.00,    316.00
1761026616.73,    100.00,     60.00,    620.00,    601.00,   1069.00,    957.00,    291.00
1761026616.80,    100.00,     60.00,    598.00,    551.00,   1013.00,    720.00,    346.00
1761026616.87,      0.00,     60.00,   1136.00,    349.00,    948.00,    697.00,    336.00
1761026616.94,      0.00,     60.00,   1240.00,    344.00,    856.00,   1107.00,    985.00
1761026617.01,      0.00,     60.00,    998.00,    395.00,   1272.00,    762.00,   1040.00
1761026617.10,      0.00,     60.00,    975.00,    363.00,   1800.00,    697.00,   2000.00
1761026617.16,      0.00,     60.00,   1212.00,    289.00,    995.00,    479.00,    309.00
1761026617.23,     73.00,     60.00,   1164.00,    349.00,   1101.00,    532.00,    376.00
1761026617.31,    100.00,     60.00,   1005.00,    342.00,    889.00,    583.00,   2000.00
1761026617.38,    100.00,     60.00,    177.00,    539.00,    354.00,   1219.00,    556.00
1761026617.45,      0.00,     60.00,   1173.00,    891.00,    457.00,    989.00,    540.00
1761026617.53,      0.00,     60.00,   1185.00,    341.00,   1367.00,   1036.00,    569.00
1761026617.61,      0.00,     60.00,   1289.00,    426.00,    779.00,   1063.00,   2000.00
1761026617.69,    100.00,     60.00,   1172.00,    372.00,   1020.00,   1333.00,   2000.00
1761026617.77,    100.00,     60.00,   1167.00,    855.00,   1005.00,   1001.00,   2000.00
1761026617.86,      0.00,     60.00,   1185.00,    347.00,   1392.00,   1027.00,   2000.00
1761026617.94,      0.00,     60.00,    975.00,    424.00,   1287.00,    905.00,   2000.00
1761026618.02,      0.00,     60.00,   1070.00,    478.00,   1341.00,    904.00,   1281.00
1761026618.09,    100.00,     60.00,   1112.00,    318.00,   1279.00,    609.00,    623.00
1761026618.16,    100.00,     60.00,    970.00,    347.00,   1091.00,    782.00,   1324.00
1761026618.24,      0.00,     60.00,    768.00,    744.00,    993.00,    612.00,    890.00
1761026618.31,      0.00,     60.00,    816.00,    955.00,    847.00,    678.00,    508.00
1761026618.37,      0.00,     60.00,    840.00,    630.00,   1084.00,    516.00,    323.00
1761026618.44,      0.00,     60.00,    864.00,    604.00,   1016.00,    355.00,    623.00
1761026618.51,      0.00,     60.00,    886.00,    652.00,    613.00,    602.00,    595.00
1761026618.58,      0.00,     60.00,    719.00,    757.00,    735.00,    570.00,    363.00
1761026618.65,    -64.00,     60.00,    933.00,   2000.00,    598.00,    553.00,    549.00
1761026618.72,   -100.00,     60.00,    957.00,    547.00,    785.00,    528.00,    335.00
1761026618.79,      0.00,     60.00,    948.00,    367.00,    910.00,    414.00,    343.00
1761026618.85,      0.00,     60.00,    989.00,    486.00,    676.00,    392.00,    496.00
1761026618.93,   -100.00,     60.00,   1018.00,   1042.00,   1570.00,   1156.00,    181.00
1761026619.00,   -100.00,     60.00,   1069.00,    626.00,    485.00,   1155.00,    474.00
1761026619.08,   -100.00,     60.00,   1114.00,    715.00,   1103.00,    999.00,    432.00
1761026619.14,   -100.00,     60.00,   1105.00,    347.00,    553.00,    418.00,    411.00
1761026619.21,   -100.00,     60.00,    803.00,    637.00,    934.00,   1488.00,    454.00
1761026619.29,     -6.00,     60.00,   1109.00,    347.00,   1409.00,    975.00,    428.00
1761026619.36,      0.00,     60.00,    962.00,    352.00,   1089.00,   1299.00,    470.00
1761026619.43,      0.00,     60.00,   1113.00,    684.00,    757.00,    995.00,    480.00
1761026619.50,   -100.00,     60.00,   1105.00,    349.00,    956.00,    984.00,    468.00
1761026619.59,   -100.00,     60.00,    935.00,   1144.00,   1042.00,   2000.00,    489.00
1761026619.67,   -100.00,     60.00,   1119.00,    363.00,   1127.00,    779.00,   2000.00
